image_path,xmin,ymin,xmax,ymax,class
LineCharts/2_line_12844.png,33,805,93,119,YAxisbbox
LineCharts/2_line_12844.png,389,584,562,534,Legendbbox
LineCharts/4_line_12845.png,97,913,787,782,XAxisbbox
LineCharts/4_line_12845.png,28,753,93,126,YAxisbbox
LineCharts/4_line_12845.png,580,509,714,382,Legendbbox
LineCharts/4_line_12846.png,85,1038,775,782,XAxisbbox
LineCharts/4_line_12846.png,-39,743,93,126,YAxisbbox
LineCharts/4_line_12846.png,306,422,539,263,Legendbbox
LineCharts/3_line_12847.png,97,892,757,782,XAxisbbox
LineCharts/3_line_12847.png,-30,758,93,95,YAxisbbox
LineCharts/3_line_12847.png,384,354,676,257,Legendbbox
LineCharts/2_line_12848.png,97,915,787,782,XAxisbbox
LineCharts/2_line_12848.png,-9,817,93,95,YAxisbbox
LineCharts/2_line_12848.png,218,534,504,462,Legendbbox
LineCharts/4_line_12849.png,97,992,766,782,XAxisbbox
LineCharts/4_line_12849.png,-8,815,93,95,YAxisbbox
LineCharts/4_line_12849.png,243,352,449,236,Legendbbox
LineCharts/5_line_12850.png,89,933,770,782,XAxisbbox
LineCharts/5_line_12850.png,6,767,93,126,YAxisbbox
LineCharts/5_line_12850.png,452,612,701,455,Legendbbox
LineCharts/2_line_12851.png,92,983,770,782,XAxisbbox
LineCharts/2_line_12851.png,-16,806,93,121,YAxisbbox
LineCharts/2_line_12851.png,564,571,866,498,Legendbbox
LineCharts/3_line_12852.png,97,933,787,782,XAxisbbox
LineCharts/3_line_12852.png,-7,793,93,95,YAxisbbox
LineCharts/3_line_12852.png,414,578,650,490,Legendbbox
LineCharts/5_line_12853.png,79,996,806,782,XAxisbbox
LineCharts/5_line_12853.png,6,806,93,121,YAxisbbox
LineCharts/5_line_12853.png,548,524,776,380,Legendbbox
LineCharts/3_line_12854.png,97,889,757,782,XAxisbbox
LineCharts/3_line_12854.png,24,781,93,120,YAxisbbox
LineCharts/3_line_12854.png,339,586,532,518,Legendbbox
LineCharts/5_line_12855.png,80,1027,777,782,XAxisbbox
LineCharts/5_line_12855.png,27,793,93,95,YAxisbbox
LineCharts/5_line_12855.png,533,316,826,146,Legendbbox
LineCharts/5_line_12856.png,97,953,787,782,XAxisbbox
LineCharts/5_line_12856.png,-23,752,93,126,YAxisbbox
LineCharts/5_line_12856.png,225,601,430,457,Legendbbox
LineCharts/3_line_12857.png,97,1031,760,782,XAxisbbox
LineCharts/3_line_12857.png,13,768,93,126,YAxisbbox
LineCharts/3_line_12857.png,369,305,632,208,Legendbbox
LineCharts/3_line_12858.png,80,908,804,782,XAxisbbox
LineCharts/3_line_12858.png,-6,781,93,125,YAxisbbox
LineCharts/3_line_12858.png,244,525,513,429,Legendbbox
LineCharts/5_line_12859.png,97,844,760,782,XAxisbbox
LineCharts/5_line_12859.png,-20,792,93,95,YAxisbbox
LineCharts/5_line_12859.png,251,431,420,314,Legendbbox
LineCharts/2_line_12860.png,97,996,759,782,XAxisbbox
LineCharts/2_line_12860.png,-30,755,93,95,YAxisbbox
LineCharts/2_line_12860.png,532,468,707,396,Legendbbox
LineCharts/3_line_12861.png,85,967,776,782,XAxisbbox
LineCharts/3_line_12861.png,20,773,93,126,YAxisbbox
LineCharts/3_line_12861.png,221,487,400,415,Legendbbox
LineCharts/5_line_12862.png,101,926,759,782,XAxisbbox
LineCharts/5_line_12862.png,35,762,93,126,YAxisbbox
LineCharts/5_line_12862.png,355,428,536,317,Legendbbox
LineCharts/2_line_12863.png,89,870,770,782,XAxisbbox
LineCharts/2_line_12863.png,-27,756,93,95,YAxisbbox
LineCharts/2_line_12863.png,450,492,667,431,Legendbbox
LineCharts/5_line_12864.png,97,937,759,782,XAxisbbox
LineCharts/5_line_12864.png,-45,767,93,126,YAxisbbox
LineCharts/5_line_12864.png,452,553,713,397,Legendbbox
LineCharts/3_line_12865.png,97,840,757,782,XAxisbbox
LineCharts/3_line_12865.png,12,805,93,122,YAxisbbox
LineCharts/3_line_12865.png,431,615,670,494,Legendbbox
LineCharts/2_line_12866.png,85,854,774,782,XAxisbbox
LineCharts/2_line_12866.png,-34,754,93,126,YAxisbbox
LineCharts/2_line_12866.png,219,502,424,419,Legendbbox
LineCharts/2_line_12867.png,97,994,758,782,XAxisbbox
LineCharts/2_line_12867.png,16,788,93,95,YAxisbbox
LineCharts/2_line_12867.png,248,304,404,238,Legendbbox
LineCharts/4_line_12868.png,79,1025,806,782,XAxisbbox
LineCharts/4_line_12868.png,22,743,93,126,YAxisbbox
LineCharts/4_line_12868.png,426,498,705,339,Legendbbox
LineCharts/3_line_12869.png,89,996,771,782,XAxisbbox
LineCharts/3_line_12869.png,31,789,93,95,YAxisbbox
LineCharts/3_line_12869.png,290,367,483,278,Legendbbox
LineCharts/2_line_12870.png,85,1048,775,782,XAxisbbox
LineCharts/2_line_12870.png,-28,806,93,120,YAxisbbox
LineCharts/2_line_12870.png,464,322,778,251,Legendbbox
LineCharts/5_line_12871.png,89,1038,770,782,XAxisbbox
LineCharts/5_line_12871.png,-3,743,93,126,YAxisbbox
LineCharts/5_line_12871.png,327,350,632,181,Legendbbox
LineCharts/5_line_12872.png,92,852,793,782,XAxisbbox
LineCharts/5_line_12872.png,35,795,93,95,YAxisbbox
LineCharts/5_line_12872.png,299,349,538,233,Legendbbox
LineCharts/5_line_12873.png,97,957,760,782,XAxisbbox
LineCharts/5_line_12873.png,22,753,93,126,YAxisbbox
LineCharts/5_line_12873.png,217,467,548,270,Legendbbox
LineCharts/2_line_12874.png,80,979,776,782,XAxisbbox
LineCharts/2_line_12874.png,-33,795,93,95,YAxisbbox
LineCharts/2_line_12874.png,248,608,453,525,Legendbbox
LineCharts/4_line_12875.png,85,840,775,782,XAxisbbox
LineCharts/4_line_12875.png,-29,743,93,126,YAxisbbox
LineCharts/4_line_12875.png,236,545,471,386,Legendbbox
LineCharts/3_line_12876.png,96,966,763,782,XAxisbbox
LineCharts/3_line_12876.png,-13,793,93,95,YAxisbbox
LineCharts/3_line_12876.png,300,538,631,432,Legendbbox
LineCharts/3_line_12877.png,85,840,775,782,XAxisbbox
LineCharts/3_line_12877.png,-19,743,93,126,YAxisbbox
LineCharts/3_line_12877.png,300,612,539,507,Legendbbox
LineCharts/5_line_12878.png,89,850,767,782,XAxisbbox
LineCharts/5_line_12878.png,-49,762,93,126,YAxisbbox
LineCharts/5_line_12878.png,498,347,822,149,Legendbbox
LineCharts/2_line_12879.png,79,1030,806,782,XAxisbbox
LineCharts/2_line_12879.png,-21,743,93,126,YAxisbbox
LineCharts/2_line_12879.png,492,601,618,540,Legendbbox
LineCharts/4_line_12880.png,97,1015,761,782,XAxisbbox
LineCharts/4_line_12880.png,-16,750,93,126,YAxisbbox
LineCharts/4_line_12880.png,359,282,668,124,Legendbbox
LineCharts/4_line_12881.png,85,1052,800,782,XAxisbbox
LineCharts/4_line_12881.png,10,775,93,126,YAxisbbox
LineCharts/4_line_12881.png,488,577,713,461,Legendbbox
LineCharts/4_line_12882.png,101,883,762,782,XAxisbbox
LineCharts/4_line_12882.png,-7,789,93,95,YAxisbbox
LineCharts/4_line_12882.png,201,547,379,457,Legendbbox
LineCharts/4_line_12883.png,85,895,777,782,XAxisbbox
LineCharts/4_line_12883.png,19,814,93,95,YAxisbbox
LineCharts/4_line_12883.png,308,614,634,475,Legendbbox
LineCharts/2_line_12884.png,89,842,774,782,XAxisbbox
LineCharts/2_line_12884.png,-15,817,93,95,YAxisbbox
LineCharts/2_line_12884.png,200,398,328,349,Legendbbox
LineCharts/5_line_12885.png,92,884,770,782,XAxisbbox
LineCharts/5_line_12885.png,-25,805,93,121,YAxisbbox
LineCharts/5_line_12885.png,453,342,712,145,Legendbbox
LineCharts/5_line_12886.png,97,949,757,782,XAxisbbox
LineCharts/5_line_12886.png,21,750,93,126,YAxisbbox
LineCharts/5_line_12886.png,425,334,601,216,Legendbbox
LineCharts/5_line_12887.png,97,840,757,782,XAxisbbox
LineCharts/5_line_12887.png,19,790,93,95,YAxisbbox
LineCharts/5_line_12887.png,347,343,629,146,Legendbbox
LineCharts/4_line_12888.png,85,861,775,782,XAxisbbox
LineCharts/4_line_12888.png,17,805,93,120,YAxisbbox
LineCharts/4_line_12888.png,270,611,573,452,Legendbbox
LineCharts/4_line_12889.png,85,939,774,782,XAxisbbox
LineCharts/4_line_12889.png,-10,743,93,126,YAxisbbox
LineCharts/4_line_12889.png,386,543,628,406,Legendbbox
LineCharts/5_line_12890.png,89,965,770,782,XAxisbbox
LineCharts/5_line_12890.png,16,753,93,126,YAxisbbox
LineCharts/5_line_12890.png,451,520,698,363,Legendbbox
LineCharts/4_line_12891.png,101,1038,760,782,XAxisbbox
LineCharts/4_line_12891.png,19,756,93,126,YAxisbbox
LineCharts/4_line_12891.png,243,445,473,308,Legendbbox
LineCharts/3_line_12892.png,97,960,760,782,XAxisbbox
LineCharts/3_line_12892.png,36,761,93,126,YAxisbbox
LineCharts/3_line_12892.png,477,547,649,475,Legendbbox
LineCharts/2_line_12893.png,97,939,757,782,XAxisbbox
LineCharts/2_line_12893.png,31,795,93,95,YAxisbbox
LineCharts/2_line_12893.png,297,399,451,349,Legendbbox
LineCharts/2_line_12894.png,89,873,795,782,XAxisbbox
LineCharts/2_line_12894.png,-22,760,93,95,YAxisbbox
LineCharts/2_line_12894.png,588,395,826,311,Legendbbox
LineCharts/3_line_12895.png,96,898,762,782,XAxisbbox
LineCharts/3_line_12895.png,3,792,93,95,YAxisbbox
LineCharts/3_line_12895.png,537,612,735,540,Legendbbox
LineCharts/2_line_12896.png,97,947,762,782,XAxisbbox
LineCharts/2_line_12896.png,0,775,93,126,YAxisbbox
LineCharts/2_line_12896.png,543,537,791,454,Legendbbox
LineCharts/5_line_12897.png,85,986,776,782,XAxisbbox
LineCharts/5_line_12897.png,-20,785,145,81,YAxisbbox
LineCharts/5_line_12897.png,565,493,880,323,Legendbbox
LineCharts/5_line_12898.png,97,1039,757,782,XAxisbbox
LineCharts/5_line_12898.png,-6,754,93,126,YAxisbbox
LineCharts/5_line_12898.png,464,439,766,242,Legendbbox
LineCharts/2_line_12899.png,101,1037,760,782,XAxisbbox
LineCharts/2_line_12899.png,16,753,93,126,YAxisbbox
LineCharts/2_line_12899.png,279,346,525,297,Legendbbox
LineCharts/5_line_12900.png,96,1054,762,782,XAxisbbox
LineCharts/5_line_12900.png,-48,796,93,95,YAxisbbox
LineCharts/5_line_12900.png,544,434,934,238,Legendbbox
LineCharts/3_line_12901.png,97,860,757,782,XAxisbbox
LineCharts/3_line_12901.png,-6,753,93,126,YAxisbbox
LineCharts/3_line_12901.png,206,300,411,179,Legendbbox
LineCharts/4_line_12902.png,85,1050,772,782,XAxisbbox
LineCharts/4_line_12902.png,-38,805,93,117,YAxisbbox
LineCharts/4_line_12902.png,345,481,584,354,Legendbbox
LineCharts/4_line_12903.png,80,1048,804,782,XAxisbbox
LineCharts/4_line_12903.png,19,753,93,126,YAxisbbox
LineCharts/4_line_12903.png,251,596,466,504,Legendbbox
LineCharts/5_line_12904.png,96,944,766,782,XAxisbbox
LineCharts/5_line_12904.png,-29,787,93,95,YAxisbbox
LineCharts/5_line_12904.png,493,535,659,391,Legendbbox
LineCharts/3_line_12905.png,97,853,759,782,XAxisbbox
LineCharts/3_line_12905.png,-10,743,93,126,YAxisbbox
LineCharts/3_line_12905.png,529,494,781,398,Legendbbox
LineCharts/2_line_12906.png,97,872,766,782,XAxisbbox
LineCharts/2_line_12906.png,-15,779,93,126,YAxisbbox
LineCharts/2_line_12906.png,352,508,462,458,Legendbbox
LineCharts/3_line_12907.png,97,887,759,782,XAxisbbox
LineCharts/3_line_12907.png,11,775,93,126,YAxisbbox
LineCharts/3_line_12907.png,553,431,816,358,Legendbbox
LineCharts/5_line_12908.png,85,878,777,782,XAxisbbox
LineCharts/5_line_12908.png,-13,743,93,126,YAxisbbox
LineCharts/5_line_12908.png,334,285,490,174,Legendbbox
LineCharts/2_line_12909.png,79,908,806,782,XAxisbbox
LineCharts/2_line_12909.png,5,781,93,124,YAxisbbox
LineCharts/2_line_12909.png,399,490,561,440,Legendbbox
LineCharts/5_line_12910.png,97,909,757,782,XAxisbbox
LineCharts/5_line_12910.png,-21,805,93,123,YAxisbbox
LineCharts/5_line_12910.png,236,552,389,440,Legendbbox
LineCharts/5_line_12911.png,97,976,759,782,XAxisbbox
LineCharts/5_line_12911.png,-35,774,93,126,YAxisbbox
LineCharts/5_line_12911.png,463,537,610,420,Legendbbox
LineCharts/3_line_12912.png,92,916,766,782,XAxisbbox
LineCharts/3_line_12912.png,-10,787,93,95,YAxisbbox
LineCharts/3_line_12912.png,292,329,430,261,Legendbbox
LineCharts/5_line_12913.png,85,835,776,782,XAxisbbox
LineCharts/5_line_12913.png,-34,751,93,126,YAxisbbox
LineCharts/5_line_12913.png,278,351,497,234,Legendbbox
LineCharts/4_line_12914.png,97,1034,787,782,XAxisbbox
LineCharts/4_line_12914.png,19,797,93,95,YAxisbbox
LineCharts/4_line_12914.png,406,609,680,472,Legendbbox
LineCharts/3_line_12915.png,80,1049,804,782,XAxisbbox
LineCharts/3_line_12915.png,-1,764,93,126,YAxisbbox
LineCharts/3_line_12915.png,484,294,623,226,Legendbbox
LineCharts/4_line_12916.png,89,871,770,782,XAxisbbox
LineCharts/4_line_12916.png,24,806,93,122,YAxisbbox
LineCharts/4_line_12916.png,549,590,808,431,Legendbbox
LineCharts/2_line_12917.png,97,987,757,782,XAxisbbox
LineCharts/2_line_12917.png,16,753,93,126,YAxisbbox
LineCharts/2_line_12917.png,261,456,465,389,Legendbbox
LineCharts/5_line_12918.png,97,898,758,782,XAxisbbox
LineCharts/5_line_12918.png,-48,767,93,126,YAxisbbox
LineCharts/5_line_12918.png,222,621,463,451,Legendbbox
LineCharts/4_line_12919.png,97,1003,759,782,XAxisbbox
LineCharts/4_line_12919.png,29,806,93,120,YAxisbbox
LineCharts/4_line_12919.png,352,600,501,510,Legendbbox
LineCharts/3_line_12920.png,97,1001,760,782,XAxisbbox
LineCharts/3_line_12920.png,-37,773,93,121,YAxisbbox
LineCharts/3_line_12920.png,461,337,677,216,Legendbbox
LineCharts/5_line_12921.png,97,953,787,782,XAxisbbox
LineCharts/5_line_12921.png,25,797,93,117,YAxisbbox
LineCharts/5_line_12921.png,465,287,748,89,Legendbbox
LineCharts/4_line_12922.png,97,934,758,782,XAxisbbox
LineCharts/4_line_12922.png,-45,774,93,126,YAxisbbox
LineCharts/4_line_12922.png,547,358,745,232,Legendbbox
LineCharts/2_line_12923.png,101,856,757,782,XAxisbbox
LineCharts/2_line_12923.png,-31,788,93,126,YAxisbbox
LineCharts/2_line_12923.png,509,517,655,467,Legendbbox
LineCharts/4_line_12924.png,85,1001,800,782,XAxisbbox
LineCharts/4_line_12924.png,-23,805,93,113,YAxisbbox
LineCharts/4_line_12924.png,260,574,587,437,Legendbbox
LineCharts/2_line_12925.png,96,1000,761,782,XAxisbbox
LineCharts/2_line_12925.png,-40,796,93,95,YAxisbbox
LineCharts/2_line_12925.png,411,344,653,261,Legendbbox
LineCharts/4_line_12926.png,89,977,795,782,XAxisbbox
LineCharts/4_line_12926.png,0,815,93,95,YAxisbbox
LineCharts/4_line_12926.png,379,320,624,183,Legendbbox
LineCharts/3_line_12927.png,97,926,757,782,XAxisbbox
LineCharts/3_line_12927.png,-19,743,93,126,YAxisbbox
LineCharts/3_line_12927.png,454,406,703,318,Legendbbox
LineCharts/3_line_12928.png,85,898,774,782,XAxisbbox
LineCharts/3_line_12928.png,33,787,145,81,YAxisbbox
LineCharts/3_line_12928.png,282,458,484,362,Legendbbox
LineCharts/3_line_12929.png,96,928,764,782,XAxisbbox
LineCharts/3_line_12929.png,-46,794,93,95,YAxisbbox
LineCharts/3_line_12929.png,501,389,831,285,Legendbbox
LineCharts/4_line_12930.png,97,1037,759,782,XAxisbbox
LineCharts/4_line_12930.png,-17,743,93,126,YAxisbbox
LineCharts/4_line_12930.png,578,609,810,472,Legendbbox
LineCharts/3_line_12931.png,96,956,763,782,XAxisbbox
LineCharts/3_line_12931.png,-18,754,93,126,YAxisbbox
LineCharts/3_line_12931.png,446,622,553,552,Legendbbox
LineCharts/5_line_12932.png,97,892,759,782,XAxisbbox
LineCharts/5_line_12932.png,10,753,93,126,YAxisbbox
LineCharts/5_line_12932.png,522,613,787,443,Legendbbox
LineCharts/3_line_12933.png,97,839,758,782,XAxisbbox
LineCharts/3_line_12933.png,-17,753,93,95,YAxisbbox
LineCharts/3_line_12933.png,350,366,582,277,Legendbbox
LineCharts/4_line_12934.png,97,831,758,782,XAxisbbox
LineCharts/4_line_12934.png,-21,785,93,126,YAxisbbox
LineCharts/4_line_12934.png,563,374,832,247,Legendbbox
LineCharts/5_line_12935.png,96,972,764,782,XAxisbbox
LineCharts/5_line_12935.png,0,743,93,126,YAxisbbox
LineCharts/5_line_12935.png,544,471,786,314,Legendbbox
LineCharts/3_line_12936.png,96,956,761,782,XAxisbbox
LineCharts/3_line_12936.png,-13,780,93,126,YAxisbbox
LineCharts/3_line_12936.png,537,309,690,221,Legendbbox
LineCharts/5_line_12937.png,97,945,758,782,XAxisbbox
LineCharts/5_line_12937.png,30,762,93,126,YAxisbbox
LineCharts/5_line_12937.png,230,568,429,451,Legendbbox
LineCharts/2_line_12938.png,97,867,762,782,XAxisbbox
LineCharts/2_line_12938.png,11,781,93,95,YAxisbbox
LineCharts/2_line_12938.png,434,485,691,413,Legendbbox
LineCharts/5_line_12939.png,97,989,759,782,XAxisbbox
LineCharts/5_line_12939.png,-28,777,93,126,YAxisbbox
LineCharts/5_line_12939.png,204,485,425,328,Legendbbox
LineCharts/4_line_12940.png,97,834,771,782,XAxisbbox
LineCharts/4_line_12940.png,31,791,93,95,YAxisbbox
LineCharts/4_line_12940.png,455,462,626,373,Legendbbox
LineCharts/3_line_12941.png,97,1026,761,782,XAxisbbox
LineCharts/3_line_12941.png,-7,774,93,125,YAxisbbox
LineCharts/3_line_12941.png,339,435,466,366,Legendbbox
LineCharts/5_line_12942.png,97,912,759,782,XAxisbbox
LineCharts/5_line_12942.png,1,793,93,95,YAxisbbox
LineCharts/5_line_12942.png,200,323,509,126,Legendbbox
LineCharts/2_line_12943.png,96,849,764,782,XAxisbbox
LineCharts/2_line_12943.png,-11,756,93,126,YAxisbbox
LineCharts/2_line_12943.png,323,463,485,397,Legendbbox
LineCharts/4_line_12944.png,85,912,778,782,XAxisbbox
LineCharts/4_line_12944.png,28,806,93,121,YAxisbbox
LineCharts/4_line_12944.png,375,571,560,476,Legendbbox
LineCharts/4_line_12945.png,97,962,758,782,XAxisbbox
LineCharts/4_line_12945.png,-4,743,93,126,YAxisbbox
LineCharts/4_line_12945.png,401,544,606,407,Legendbbox
LineCharts/5_line_12946.png,97,1028,766,782,XAxisbbox
LineCharts/5_line_12946.png,28,767,93,126,YAxisbbox
LineCharts/5_line_12946.png,192,465,418,308,Legendbbox
LineCharts/5_line_12947.png,85,858,776,782,XAxisbbox
LineCharts/5_line_12947.png,-31,791,93,95,YAxisbbox
LineCharts/5_line_12947.png,420,497,636,328,Legendbbox
LineCharts/3_line_12948.png,85,843,775,782,XAxisbbox
LineCharts/3_line_12948.png,-26,794,93,95,YAxisbbox
LineCharts/3_line_12948.png,503,565,641,496,Legendbbox
LineCharts/2_line_12949.png,97,877,787,782,XAxisbbox
LineCharts/2_line_12949.png,-12,795,93,95,YAxisbbox
LineCharts/2_line_12949.png,427,280,740,208,Legendbbox
LineCharts/5_line_12950.png,97,1024,758,782,XAxisbbox
LineCharts/5_line_12950.png,-34,789,93,95,YAxisbbox
LineCharts/5_line_12950.png,551,451,765,281,Legendbbox
LineCharts/2_line_12951.png,92,1038,772,782,XAxisbbox
LineCharts/2_line_12951.png,0,767,93,126,YAxisbbox
LineCharts/2_line_12951.png,213,589,385,523,Legendbbox
LineCharts/4_line_12952.png,85,1018,778,782,XAxisbbox
LineCharts/4_line_12952.png,6,754,93,126,YAxisbbox
LineCharts/4_line_12952.png,315,625,583,509,Legendbbox
LineCharts/3_line_12953.png,80,930,804,782,XAxisbbox
LineCharts/3_line_12953.png,26,779,93,126,YAxisbbox
LineCharts/3_line_12953.png,237,522,391,424,Legendbbox
LineCharts/2_line_12954.png,97,1037,758,782,XAxisbbox
LineCharts/2_line_12954.png,-9,792,93,95,YAxisbbox
LineCharts/2_line_12954.png,545,509,759,460,Legendbbox
LineCharts/3_line_12955.png,96,938,763,782,XAxisbbox
LineCharts/3_line_12955.png,-7,753,93,95,YAxisbbox
LineCharts/3_line_12955.png,456,486,747,365,Legendbbox
LineCharts/4_line_12956.png,97,829,760,782,XAxisbbox
LineCharts/4_line_12956.png,-42,763,93,126,YAxisbbox
LineCharts/4_line_12956.png,469,309,713,170,Legendbbox
LineCharts/5_line_12957.png,97,933,759,782,XAxisbbox
LineCharts/5_line_12957.png,21,762,93,126,YAxisbbox
LineCharts/5_line_12957.png,545,408,712,291,Legendbbox
LineCharts/5_line_12958.png,85,858,774,782,XAxisbbox
LineCharts/5_line_12958.png,-27,767,93,126,YAxisbbox
LineCharts/5_line_12958.png,543,584,744,440,Legendbbox
LineCharts/3_line_12959.png,97,1009,759,782,XAxisbbox
LineCharts/3_line_12959.png,22,805,93,114,YAxisbbox
LineCharts/3_line_12959.png,545,326,751,238,Legendbbox
LineCharts/4_line_12960.png,92,992,770,782,XAxisbbox
LineCharts/4_line_12960.png,-36,754,93,126,YAxisbbox
LineCharts/4_line_12960.png,395,403,541,313,Legendbbox
LineCharts/3_line_12961.png,97,896,759,782,XAxisbbox
LineCharts/3_line_12961.png,-43,749,93,126,YAxisbbox
LineCharts/3_line_12961.png,356,514,563,408,Legendbbox
LineCharts/3_line_12962.png,85,891,776,782,XAxisbbox
LineCharts/3_line_12962.png,-36,754,93,126,YAxisbbox
LineCharts/3_line_12962.png,335,342,528,221,Legendbbox
LineCharts/2_line_12963.png,79,821,777,782,XAxisbbox
LineCharts/2_line_12963.png,12,806,93,118,YAxisbbox
LineCharts/2_line_12963.png,255,464,518,403,Legendbbox
LineCharts/2_line_12964.png,80,843,804,782,XAxisbbox
LineCharts/2_line_12964.png,31,817,93,95,YAxisbbox
LineCharts/2_line_12964.png,376,572,572,525,Legendbbox
LineCharts/4_line_12965.png,97,846,757,782,XAxisbbox
LineCharts/4_line_12965.png,-28,790,93,95,YAxisbbox
LineCharts/4_line_12965.png,245,427,555,268,Legendbbox
LineCharts/5_line_12966.png,79,1007,806,782,XAxisbbox
LineCharts/5_line_12966.png,-22,805,93,114,YAxisbbox
LineCharts/5_line_12966.png,442,489,730,332,Legendbbox
LineCharts/3_line_12967.png,85,846,800,782,XAxisbbox
LineCharts/3_line_12967.png,-12,806,93,117,YAxisbbox
LineCharts/3_line_12967.png,296,521,502,433,Legendbbox
LineCharts/2_line_12968.png,97,840,758,782,XAxisbbox
LineCharts/2_line_12968.png,-28,758,93,126,YAxisbbox
LineCharts/2_line_12968.png,380,329,593,279,Legendbbox
LineCharts/2_line_12969.png,97,858,787,782,XAxisbbox
LineCharts/2_line_12969.png,8,797,93,125,YAxisbbox
LineCharts/2_line_12969.png,524,496,654,449,Legendbbox
LineCharts/3_line_12970.png,85,1000,776,782,XAxisbbox
LineCharts/3_line_12970.png,9,792,93,95,YAxisbbox
LineCharts/3_line_12970.png,269,348,472,260,Legendbbox
LineCharts/2_line_12971.png,97,932,787,782,XAxisbbox
LineCharts/2_line_12971.png,19,790,93,95,YAxisbbox
LineCharts/2_line_12971.png,313,374,549,313,Legendbbox
LineCharts/3_line_12972.png,96,954,762,782,XAxisbbox
LineCharts/3_line_12972.png,-18,796,93,95,YAxisbbox
LineCharts/3_line_12972.png,323,282,459,193,Legendbbox
LineCharts/4_line_12973.png,101,1020,755,782,XAxisbbox
LineCharts/4_line_12973.png,13,805,93,118,YAxisbbox
LineCharts/4_line_12973.png,320,293,475,203,Legendbbox
LineCharts/3_line_12974.png,96,838,772,782,XAxisbbox
LineCharts/3_line_12974.png,29,751,93,126,YAxisbbox
LineCharts/3_line_12974.png,279,335,446,267,Legendbbox
LineCharts/2_line_12975.png,85,842,775,782,XAxisbbox
LineCharts/2_line_12975.png,-1,751,93,126,YAxisbbox
LineCharts/2_line_12975.png,418,334,556,273,Legendbbox
LineCharts/4_line_12976.png,97,1045,759,782,XAxisbbox
LineCharts/4_line_12976.png,-6,792,93,95,YAxisbbox
LineCharts/4_line_12976.png,371,564,638,426,Legendbbox
LineCharts/2_line_12977.png,85,854,777,782,XAxisbbox
LineCharts/2_line_12977.png,5,767,93,126,YAxisbbox
LineCharts/2_line_12977.png,286,345,432,298,Legendbbox
LineCharts/5_line_12978.png,97,970,758,782,XAxisbbox
LineCharts/5_line_12978.png,13,806,93,121,YAxisbbox
LineCharts/5_line_12978.png,290,281,529,137,Legendbbox
LineCharts/2_line_12979.png,97,980,758,782,XAxisbbox
LineCharts/2_line_12979.png,-25,792,93,95,YAxisbbox
LineCharts/2_line_12979.png,225,326,394,254,Legendbbox
LineCharts/5_line_12980.png,101,1002,767,782,XAxisbbox
LineCharts/5_line_12980.png,-25,781,93,95,YAxisbbox
LineCharts/5_line_12980.png,467,455,645,298,Legendbbox
LineCharts/5_line_12981.png,85,994,774,782,XAxisbbox
LineCharts/5_line_12981.png,16,753,93,126,YAxisbbox
LineCharts/5_line_12981.png,431,401,743,204,Legendbbox
LineCharts/5_line_12982.png,85,905,776,782,XAxisbbox
LineCharts/5_line_12982.png,-19,762,93,126,YAxisbbox
LineCharts/5_line_12982.png,366,588,558,471,Legendbbox
LineCharts/5_line_12983.png,85,841,775,782,XAxisbbox
LineCharts/5_line_12983.png,16,756,93,126,YAxisbbox
LineCharts/5_line_12983.png,521,478,721,361,Legendbbox
LineCharts/3_line_12984.png,92,1042,770,782,XAxisbbox
LineCharts/3_line_12984.png,7,791,93,95,YAxisbbox
LineCharts/3_line_12984.png,532,497,689,391,Legendbbox
LineCharts/4_line_12985.png,97,882,759,782,XAxisbbox
LineCharts/4_line_12985.png,-12,792,93,95,YAxisbbox
LineCharts/4_line_12985.png,565,554,839,396,Legendbbox
LineCharts/4_line_12986.png,96,848,762,782,XAxisbbox
LineCharts/4_line_12986.png,2,754,93,95,YAxisbbox
LineCharts/4_line_12986.png,238,555,518,396,Legendbbox
LineCharts/4_line_12987.png,92,853,770,782,XAxisbbox
LineCharts/4_line_12987.png,-14,788,93,95,YAxisbbox
LineCharts/4_line_12987.png,495,289,692,162,Legendbbox
LineCharts/5_line_12988.png,85,887,774,782,XAxisbbox
LineCharts/5_line_12988.png,-24,781,93,126,YAxisbbox
LineCharts/5_line_12988.png,266,594,471,481,Legendbbox
LineCharts/5_line_12989.png,97,1004,760,782,XAxisbbox
LineCharts/5_line_12989.png,16,778,93,126,YAxisbbox
LineCharts/5_line_12989.png,429,369,612,225,Legendbbox
LineCharts/2_line_12990.png,89,883,769,782,XAxisbbox
LineCharts/2_line_12990.png,-38,769,93,126,YAxisbbox
LineCharts/2_line_12990.png,236,318,512,252,Legendbbox
LineCharts/2_line_12991.png,97,906,758,782,XAxisbbox
LineCharts/2_line_12991.png,0,806,93,118,YAxisbbox
LineCharts/2_line_12991.png,331,581,536,520,Legendbbox
LineCharts/4_line_12992.png,97,840,757,782,XAxisbbox
LineCharts/4_line_12992.png,-29,806,93,120,YAxisbbox
LineCharts/4_line_12992.png,396,330,534,239,Legendbbox
LineCharts/3_line_12993.png,85,903,775,782,XAxisbbox
LineCharts/3_line_12993.png,-22,781,93,120,YAxisbbox
LineCharts/3_line_12993.png,282,386,430,314,Legendbbox
LineCharts/4_line_12994.png,92,841,770,782,XAxisbbox
LineCharts/4_line_12994.png,-42,751,93,126,YAxisbbox
